EMDBID	MapModification	XmlModification	ImageModification	MapFile	XmlFile	ImageFile
5482	12/03/12	12/14/18	12/03/12	/pub/databases/emdb/structures/EMD-5482/map/emd_5482.map.gz	/pub/databases/emdb/structures/EMD-5482/header/emd-5482.xml	/pub/databases/emdb/structures/EMD-5482/images/emd_5482.png
5483	12/03/12	12/14/18	12/03/12	/pub/databases/emdb/structures/EMD-5483/map/emd_5483.map.gz	/pub/databases/emdb/structures/EMD-5483/header/emd-5483.xml	/pub/databases/emdb/structures/EMD-5483/images/emd_5483.png
5484	12/03/12	12/14/18	12/03/12	/pub/databases/emdb/structures/EMD-5484/map/emd_5484.map.gz	/pub/databases/emdb/structures/EMD-5484/header/emd-5484.xml	/pub/databases/emdb/structures/EMD-5484/images/emd_5484.png
5485	11/13/12	12/14/18	03/04/14	/pub/databases/emdb/structures/EMD-5485/map/emd_5485.map.gz	/pub/databases/emdb/structures/EMD-5485/header/emd-5485.xml	/pub/databases/emdb/structures/EMD-5485/images/emd_5485_1.png
5486	11/13/12	12/14/18	03/04/14	/pub/databases/emdb/structures/EMD-5486/map/emd_5486.map.gz	/pub/databases/emdb/structures/EMD-5486/header/emd-5486.xml	/pub/databases/emdb/structures/EMD-5486/images/emd_5486_1.png
5487	11/13/12	12/14/18	03/04/14	/pub/databases/emdb/structures/EMD-5487/map/emd_5487.map.gz	/pub/databases/emdb/structures/EMD-5487/header/emd-5487.xml	/pub/databases/emdb/structures/EMD-5487/images/emd_5487_1.png
5488	11/13/12	12/14/18	03/04/14	/pub/databases/emdb/structures/EMD-5488/map/emd_5488.map.gz	/pub/databases/emdb/structures/EMD-5488/header/emd-5488.xml	/pub/databases/emdb/structures/EMD-5488/images/emd_5488_1.png
5489	03/19/14	12/14/18	03/19/14	/pub/databases/emdb/structures/EMD-5489/map/emd_5489.map.gz	/pub/databases/emdb/structures/EMD-5489/header/emd-5489.xml	/pub/databases/emdb/structures/EMD-5489/images/emd_5489.png
5490	03/19/14	12/14/18	03/19/14	/pub/databases/emdb/structures/EMD-5490/map/emd_5490.map.gz	/pub/databases/emdb/structures/EMD-5490/header/emd-5490.xml	/pub/databases/emdb/structures/EMD-5490/images/emd_5490.png
5491	03/19/14	12/14/18	03/19/14	/pub/databases/emdb/structures/EMD-5491/map/emd_5491.map.gz	/pub/databases/emdb/structures/EMD-5491/header/emd-5491.xml	/pub/databases/emdb/structures/EMD-5491/images/emd_5491.png
5492	03/19/14	12/14/18	03/19/14	/pub/databases/emdb/structures/EMD-5492/map/emd_5492.map.gz	/pub/databases/emdb/structures/EMD-5492/header/emd-5492.xml	/pub/databases/emdb/structures/EMD-5492/images/emd_5492.png
5493	03/19/14	12/14/18	03/19/14	/pub/databases/emdb/structures/EMD-5493/map/emd_5493.map.gz	/pub/databases/emdb/structures/EMD-5493/header/emd-5493.xml	/pub/databases/emdb/structures/EMD-5493/images/emd_5493.png
5494	11/12/12	12/14/18	11/12/12	/pub/databases/emdb/structures/EMD-5494/map/emd_5494.map.gz	/pub/databases/emdb/structures/EMD-5494/header/emd-5494.xml	/pub/databases/emdb/structures/EMD-5494/images/emd_5494.jpg
5495	11/08/12	12/14/18	03/04/14	/pub/databases/emdb/structures/EMD-5495/map/emd_5495.map.gz	/pub/databases/emdb/structures/EMD-5495/header/emd-5495.xml	/pub/databases/emdb/structures/EMD-5495/images/emd_5495_1.jpg
5496	11/08/12	12/14/18	03/04/14	/pub/databases/emdb/structures/EMD-5496/map/emd_5496.map.gz	/pub/databases/emdb/structures/EMD-5496/header/emd-5496.xml	/pub/databases/emdb/structures/EMD-5496/images/emd_5496_1.jpg
5497	05/14/13	12/14/18	05/14/13	/pub/databases/emdb/structures/EMD-5497/map/emd_5497.map.gz	/pub/databases/emdb/structures/EMD-5497/header/emd-5497.xml	/pub/databases/emdb/structures/EMD-5497/images/emd_5497.tif
5498	05/14/13	12/14/18	05/14/13	/pub/databases/emdb/structures/EMD-5498/map/emd_5498.map.gz	/pub/databases/emdb/structures/EMD-5498/header/emd-5498.xml	/pub/databases/emdb/structures/EMD-5498/images/emd_5498.tif
5499	01/07/13	12/14/18	03/04/14	/pub/databases/emdb/structures/EMD-5499/map/emd_5499.map.gz	/pub/databases/emdb/structures/EMD-5499/header/emd-5499.xml	/pub/databases/emdb/structures/EMD-5499/images/emd_5499_1.jpg
5505	11/20/12	12/14/18	11/20/12	/pub/databases/emdb/structures/EMD-5505/map/emd_5505.map.gz	/pub/databases/emdb/structures/EMD-5505/header/emd-5505.xml	/pub/databases/emdb/structures/EMD-5505/images/emd_5505.tif
5511	11/21/12	12/14/18	11/21/12	/pub/databases/emdb/structures/EMD-5511/map/emd_5511.map.gz	/pub/databases/emdb/structures/EMD-5511/header/emd-5511.xml	/pub/databases/emdb/structures/EMD-5511/images/emd_5511.jpg
5512	08/07/13	12/14/18	03/04/14	/pub/databases/emdb/structures/EMD-5512/map/emd_5512.map.gz	/pub/databases/emdb/structures/EMD-5512/header/emd-5512.xml	/pub/databases/emdb/structures/EMD-5512/images/emd_5512_1.jpg
5513	11/19/12	12/14/18	11/19/12	/pub/databases/emdb/structures/EMD-5513/map/emd_5513.map.gz	/pub/databases/emdb/structures/EMD-5513/header/emd-5513.xml	/pub/databases/emdb/structures/EMD-5513/images/emd_5513.png
5514	08/07/13	12/14/18	03/04/14	/pub/databases/emdb/structures/EMD-5514/map/emd_5514.map.gz	/pub/databases/emdb/structures/EMD-5514/header/emd-5514.xml	/pub/databases/emdb/structures/EMD-5514/images/emd_5514_1.jpg
5515	07/08/13	12/14/18	03/04/14	/pub/databases/emdb/structures/EMD-5515/map/emd_5515.map.gz	/pub/databases/emdb/structures/EMD-5515/header/emd-5515.xml	/pub/databases/emdb/structures/EMD-5515/images/emd_5515_1.jpg
5516	07/08/13	12/14/18	03/04/14	/pub/databases/emdb/structures/EMD-5516/map/emd_5516.map.gz	/pub/databases/emdb/structures/EMD-5516/header/emd-5516.xml	/pub/databases/emdb/structures/EMD-5516/images/emd_5516_1.jpg
5517	07/08/13	12/14/18	03/04/14	/pub/databases/emdb/structures/EMD-5517/map/emd_5517.map.gz	/pub/databases/emdb/structures/EMD-5517/header/emd-5517.xml	/pub/databases/emdb/structures/EMD-5517/images/emd_5517_1.jpg
5519	07/08/13	12/14/18	03/04/14	/pub/databases/emdb/structures/EMD-5519/map/emd_5519.map.gz	/pub/databases/emdb/structures/EMD-5519/header/emd-5519.xml	/pub/databases/emdb/structures/EMD-5519/images/emd_5519_1.jpg
5520	01/07/13	12/14/18	03/04/14	/pub/databases/emdb/structures/EMD-5520/map/emd_5520.map.gz	/pub/databases/emdb/structures/EMD-5520/header/emd-5520.xml	/pub/databases/emdb/structures/EMD-5520/images/emd_5520_1.jpg
5523	02/24/16	12/14/18	03/04/14	/pub/databases/emdb/structures/EMD-5523/map/emd_5523.map.gz	/pub/databases/emdb/structures/EMD-5523/header/emd-5523.xml	/pub/databases/emdb/structures/EMD-5523/images/emd_5523_1.tif
5524	05/13/13	12/14/18	03/04/14	/pub/databases/emdb/structures/EMD-5524/map/emd_5524.map.gz	/pub/databases/emdb/structures/EMD-5524/header/emd-5524.xml	/pub/databases/emdb/structures/EMD-5524/images/emd_5524_1.png
5525	05/05/14	12/14/18	05/05/14	/pub/databases/emdb/structures/EMD-5525/map/emd_5525.map.gz	/pub/databases/emdb/structures/EMD-5525/header/emd-5525.xml	/pub/databases/emdb/structures/EMD-5525/images/emd_5525.tif
5526	05/05/14	12/14/18	05/05/14	/pub/databases/emdb/structures/EMD-5526/map/emd_5526.map.gz	/pub/databases/emdb/structures/EMD-5526/header/emd-5526.xml	/pub/databases/emdb/structures/EMD-5526/images/emd_5526.tif
5527	04/08/13	12/14/18	03/04/14	/pub/databases/emdb/structures/EMD-5527/map/emd_5527.map.gz	/pub/databases/emdb/structures/EMD-5527/header/emd-5527.xml	/pub/databases/emdb/structures/EMD-5527/images/emd_5527_1.tif
5528	05/07/13	12/14/18	03/04/14	/pub/databases/emdb/structures/EMD-5528/map/emd_5528.map.gz	/pub/databases/emdb/structures/EMD-5528/header/emd-5528.xml	/pub/databases/emdb/structures/EMD-5528/images/emd_5528_1.jpg
5529	03/28/13	12/14/18	03/28/13	/pub/databases/emdb/structures/EMD-5529/map/emd_5529.map.gz	/pub/databases/emdb/structures/EMD-5529/header/emd-5529.xml	/pub/databases/emdb/structures/EMD-5529/images/emd_5529.tif
5530	09/18/13	12/14/18	09/18/13	/pub/databases/emdb/structures/EMD-5530/map/emd_5530.map.gz	/pub/databases/emdb/structures/EMD-5530/header/emd-5530.xml	/pub/databases/emdb/structures/EMD-5530/images/emd_5530.png
5531	09/18/13	12/14/18	09/18/13	/pub/databases/emdb/structures/EMD-5531/map/emd_5531.map.gz	/pub/databases/emdb/structures/EMD-5531/header/emd-5531.xml	/pub/databases/emdb/structures/EMD-5531/images/emd_5531.png
5532	09/18/13	12/14/18	09/18/13	/pub/databases/emdb/structures/EMD-5532/map/emd_5532.map.gz	/pub/databases/emdb/structures/EMD-5532/header/emd-5532.xml	/pub/databases/emdb/structures/EMD-5532/images/emd_5532.png
5533	09/18/13	12/14/18	09/18/13	/pub/databases/emdb/structures/EMD-5533/map/emd_5533.map.gz	/pub/databases/emdb/structures/EMD-5533/header/emd-5533.xml	/pub/databases/emdb/structures/EMD-5533/images/emd_5533.png
5534	09/18/13	12/14/18	03/04/14	/pub/databases/emdb/structures/EMD-5534/map/emd_5534.map.gz	/pub/databases/emdb/structures/EMD-5534/header/emd-5534.xml	/pub/databases/emdb/structures/EMD-5534/images/emd_5534_1.jpg
5535	09/18/13	12/14/18	09/18/13	/pub/databases/emdb/structures/EMD-5535/map/emd_5535.map.gz	/pub/databases/emdb/structures/EMD-5535/header/emd-5535.xml	/pub/databases/emdb/structures/EMD-5535/images/emd_5535.jpg
5536	09/18/13	12/14/18	09/18/13	/pub/databases/emdb/structures/EMD-5536/map/emd_5536.map.gz	/pub/databases/emdb/structures/EMD-5536/header/emd-5536.xml	/pub/databases/emdb/structures/EMD-5536/images/emd_5536.jpg
5537	09/18/13	12/14/18	09/18/13	/pub/databases/emdb/structures/EMD-5537/map/emd_5537.map.gz	/pub/databases/emdb/structures/EMD-5537/header/emd-5537.xml	/pub/databases/emdb/structures/EMD-5537/images/emd_5537.jpg
5538	06/26/13	12/14/18	06/26/13	/pub/databases/emdb/structures/EMD-5538/map/emd_5538.map.gz	/pub/databases/emdb/structures/EMD-5538/header/emd-5538.xml	/pub/databases/emdb/structures/EMD-5538/images/emd_5538.jpg
5539	06/26/13	12/14/18	06/26/13	/pub/databases/emdb/structures/EMD-5539/map/emd_5539.map.gz	/pub/databases/emdb/structures/EMD-5539/header/emd-5539.xml	/pub/databases/emdb/structures/EMD-5539/images/emd_5539.tif
5540	08/22/13	12/14/18	03/04/14	/pub/databases/emdb/structures/EMD-5540/map/emd_5540.map.gz	/pub/databases/emdb/structures/EMD-5540/header/emd-5540.xml	/pub/databases/emdb/structures/EMD-5540/images/emd_5540_1.jpg
5541	09/03/13	12/14/18	03/04/14	/pub/databases/emdb/structures/EMD-5541/map/emd_5541.map.gz	/pub/databases/emdb/structures/EMD-5541/header/emd-5541.xml	/pub/databases/emdb/structures/EMD-5541/images/emd_5541_1.tif
5542	09/03/13	12/14/18	03/04/14	/pub/databases/emdb/structures/EMD-5542/map/emd_5542.map.gz	/pub/databases/emdb/structures/EMD-5542/header/emd-5542.xml	/pub/databases/emdb/structures/EMD-5542/images/emd_5542_1.jpg
5543	09/03/13	12/14/18	03/04/14	/pub/databases/emdb/structures/EMD-5543/map/emd_5543.map.gz	/pub/databases/emdb/structures/EMD-5543/header/emd-5543.xml	/pub/databases/emdb/structures/EMD-5543/images/emd_5543_1.jpg
5544	01/10/13	12/14/18	03/04/14	/pub/databases/emdb/structures/EMD-5544/map/emd_5544.map.gz	/pub/databases/emdb/structures/EMD-5544/header/emd-5544.xml	/pub/databases/emdb/structures/EMD-5544/images/emd_5544_1.png
5545	09/03/13	12/14/18	03/04/14	/pub/databases/emdb/structures/EMD-5545/map/emd_5545.map.gz	/pub/databases/emdb/structures/EMD-5545/header/emd-5545.xml	/pub/databases/emdb/structures/EMD-5545/images/emd_5545_1.jpg
5546	09/03/13	12/14/18	03/04/14	/pub/databases/emdb/structures/EMD-5546/map/emd_5546.map.gz	/pub/databases/emdb/structures/EMD-5546/header/emd-5546.xml	/pub/databases/emdb/structures/EMD-5546/images/emd_5546_1.jpg
5547	09/03/13	12/14/18	03/04/14	/pub/databases/emdb/structures/EMD-5547/map/emd_5547.map.gz	/pub/databases/emdb/structures/EMD-5547/header/emd-5547.xml	/pub/databases/emdb/structures/EMD-5547/images/emd_5547_1.jpg
5548	09/03/13	12/14/18	03/04/14	/pub/databases/emdb/structures/EMD-5548/map/emd_5548.map.gz	/pub/databases/emdb/structures/EMD-5548/header/emd-5548.xml	/pub/databases/emdb/structures/EMD-5548/images/emd_5548_1.jpg
5549	09/03/13	12/14/18	03/04/14	/pub/databases/emdb/structures/EMD-5549/map/emd_5549.map.gz	/pub/databases/emdb/structures/EMD-5549/header/emd-5549.xml	/pub/databases/emdb/structures/EMD-5549/images/emd_5549_1.tif
5550	09/03/13	12/14/18	03/04/14	/pub/databases/emdb/structures/EMD-5550/map/emd_5550.map.gz	/pub/databases/emdb/structures/EMD-5550/header/emd-5550.xml	/pub/databases/emdb/structures/EMD-5550/images/emd_5550_1.tif
5551	01/10/13	12/14/18	03/04/14	/pub/databases/emdb/structures/EMD-5551/map/emd_5551.map.gz	/pub/databases/emdb/structures/EMD-5551/header/emd-5551.xml	/pub/databases/emdb/structures/EMD-5551/images/emd_5551_1.png
5552	01/10/13	12/14/18	03/04/14	/pub/databases/emdb/structures/EMD-5552/map/emd_5552.map.gz	/pub/databases/emdb/structures/EMD-5552/header/emd-5552.xml	/pub/databases/emdb/structures/EMD-5552/images/emd_5552_1.png
5553	01/10/13	12/14/18	03/04/14	/pub/databases/emdb/structures/EMD-5553/map/emd_5553.map.gz	/pub/databases/emdb/structures/EMD-5553/header/emd-5553.xml	/pub/databases/emdb/structures/EMD-5553/images/emd_5553_1.png
5554	01/10/13	12/14/18	03/04/14	/pub/databases/emdb/structures/EMD-5554/map/emd_5554.map.gz	/pub/databases/emdb/structures/EMD-5554/header/emd-5554.xml	/pub/databases/emdb/structures/EMD-5554/images/emd_5554_1.png
5555	01/10/13	12/14/18	03/04/14	/pub/databases/emdb/structures/EMD-5555/map/emd_5555.map.gz	/pub/databases/emdb/structures/EMD-5555/header/emd-5555.xml	/pub/databases/emdb/structures/EMD-5555/images/emd_5555_1.png
5556	03/19/14	12/14/18	03/04/14	/pub/databases/emdb/structures/EMD-5556/map/emd_5556.map.gz	/pub/databases/emdb/structures/EMD-5556/header/emd-5556.xml	/pub/databases/emdb/structures/EMD-5556/images/emd_5556_1.png
5557	07/08/13	12/14/18	03/04/14	/pub/databases/emdb/structures/EMD-5557/map/emd_5557.map.gz	/pub/databases/emdb/structures/EMD-5557/header/emd-5557.xml	/pub/databases/emdb/structures/EMD-5557/images/emd_5557_1.jpg
5558	07/08/13	12/14/18	03/04/14	/pub/databases/emdb/structures/EMD-5558/map/emd_5558.map.gz	/pub/databases/emdb/structures/EMD-5558/header/emd-5558.xml	/pub/databases/emdb/structures/EMD-5558/images/emd_5558_1.jpg
5559	08/22/13	12/14/18	03/04/14	/pub/databases/emdb/structures/EMD-5559/map/emd_5559.map.gz	/pub/databases/emdb/structures/EMD-5559/header/emd-5559.xml	/pub/databases/emdb/structures/EMD-5559/images/emd_5559_1.jpg
5560	04/15/14	12/14/18	02/14/14	/pub/databases/emdb/structures/EMD-5560/map/emd_5560.map.gz	/pub/databases/emdb/structures/EMD-5560/header/emd-5560.xml	/pub/databases/emdb/structures/EMD-5560/images/emd_5560.jpg
5561	04/08/13	12/14/18	03/04/14	/pub/databases/emdb/structures/EMD-5561/map/emd_5561.map.gz	/pub/databases/emdb/structures/EMD-5561/header/emd-5561.xml	/pub/databases/emdb/structures/EMD-5561/images/emd_5561_1.jpg
5562	07/16/14	12/14/18	03/04/14	/pub/databases/emdb/structures/EMD-5562/map/emd_5562.map.gz	/pub/databases/emdb/structures/EMD-5562/header/emd-5562.xml	/pub/databases/emdb/structures/EMD-5562/images/emd_5562_1.jpg
5563	02/20/13	12/14/18	03/04/14	/pub/databases/emdb/structures/EMD-5563/map/emd_5563.map.gz	/pub/databases/emdb/structures/EMD-5563/header/emd-5563.xml	/pub/databases/emdb/structures/EMD-5563/images/emd_5563_1.jpg
5564	10/07/13	12/14/18	03/04/14	/pub/databases/emdb/structures/EMD-5564/map/emd_5564.map.gz	/pub/databases/emdb/structures/EMD-5564/header/emd-5564.xml	/pub/databases/emdb/structures/EMD-5564/images/emd_5564_1.jpg
5565	04/02/13	12/14/18	03/04/14	/pub/databases/emdb/structures/EMD-5565/map/emd_5565.map.gz	/pub/databases/emdb/structures/EMD-5565/header/emd-5565.xml	/pub/databases/emdb/structures/EMD-5565/images/emd_5565_1.jpg
5566	04/25/13	12/14/18	04/03/13	/pub/databases/emdb/structures/EMD-5566/map/emd_5566.map.gz	/pub/databases/emdb/structures/EMD-5566/header/emd-5566.xml	/pub/databases/emdb/structures/EMD-5566/images/T710A-CI.icos-sar-far-1to6.sections.2.png
5567	04/25/13	12/14/18	04/03/13	/pub/databases/emdb/structures/EMD-5567/map/emd_5567.map.gz	/pub/databases/emdb/structures/EMD-5567/header/emd-5567.xml	/pub/databases/emdb/structures/EMD-5567/images/T710A-CI.icos-sar-far-1to6.sections.2.png
5568	04/25/13	12/14/18	04/03/13	/pub/databases/emdb/structures/EMD-5568/map/emd_5568.map.gz	/pub/databases/emdb/structures/EMD-5568/header/emd-5568.xml	/pub/databases/emdb/structures/EMD-5568/images/T710A-CI.icos-sar-far-1to6.sections.2.png
5569	04/25/13	12/14/18	04/03/13	/pub/databases/emdb/structures/EMD-5569/map/emd_5569.map.gz	/pub/databases/emdb/structures/EMD-5569/header/emd-5569.xml	/pub/databases/emdb/structures/EMD-5569/images/T710A-CI.icos-sar-far-1to6.sections.2.png
5570	04/25/13	12/14/18	04/03/13	/pub/databases/emdb/structures/EMD-5570/map/emd_5570.map.gz	/pub/databases/emdb/structures/EMD-5570/header/emd-5570.xml	/pub/databases/emdb/structures/EMD-5570/images/T710A-CI.icos-sar-far-1to6.sections.2.png
5571	04/25/13	12/14/18	04/03/13	/pub/databases/emdb/structures/EMD-5571/map/emd_5571.map.gz	/pub/databases/emdb/structures/EMD-5571/header/emd-5571.xml	/pub/databases/emdb/structures/EMD-5571/images/T710A-CI.icos-sar-far-1to6.sections.2.png
5572	04/25/13	12/14/18	04/03/13	/pub/databases/emdb/structures/EMD-5572/map/emd_5572.map.gz	/pub/databases/emdb/structures/EMD-5572/header/emd-5572.xml	/pub/databases/emdb/structures/EMD-5572/images/T710A-CI.icos-sar-far-1to6.sections.2.png
5573	04/25/13	12/14/18	04/03/13	/pub/databases/emdb/structures/EMD-5573/map/emd_5573.map.gz	/pub/databases/emdb/structures/EMD-5573/header/emd-5573.xml	/pub/databases/emdb/structures/EMD-5573/images/T710A-CI.icos-sar-far-1to6.sections.2.png
5576	04/15/13	12/14/18	04/15/13	/pub/databases/emdb/structures/EMD-5576/map/emd_5576.map.gz	/pub/databases/emdb/structures/EMD-5576/header/emd-5576.xml	/pub/databases/emdb/structures/EMD-5576/images/emd_5576.png
5577	04/15/13	12/14/18	03/04/14	/pub/databases/emdb/structures/EMD-5577/map/emd_5577.map.gz	/pub/databases/emdb/structures/EMD-5577/header/emd-5577.xml	/pub/databases/emdb/structures/EMD-5577/images/emd_5577_1.jpg
5578	04/15/13	12/14/18	04/15/13	/pub/databases/emdb/structures/EMD-5578/map/emd_5578.map.gz	/pub/databases/emdb/structures/EMD-5578/header/emd-5578.xml	/pub/databases/emdb/structures/EMD-5578/images/emd_5578.png
5579	04/15/13	12/14/18	04/15/13	/pub/databases/emdb/structures/EMD-5579/map/emd_5579.map.gz	/pub/databases/emdb/structures/EMD-5579/header/emd-5579.xml	/pub/databases/emdb/structures/EMD-5579/images/emd_5579.png
5580	04/15/13	12/14/18	04/15/13	/pub/databases/emdb/structures/EMD-5580/map/emd_5580.map.gz	/pub/databases/emdb/structures/EMD-5580/header/emd-5580.xml	/pub/databases/emdb/structures/EMD-5580/images/emd_5580.png
5581	02/06/13	12/14/18	03/04/14	/pub/databases/emdb/structures/EMD-5581/map/emd_5581.map.gz	/pub/databases/emdb/structures/EMD-5581/header/emd-5581.xml	/pub/databases/emdb/structures/EMD-5581/images/emd_5581_1.jpg
5582	07/24/13	12/14/18	03/04/14	/pub/databases/emdb/structures/EMD-5582/map/emd_5582.map.gz	/pub/databases/emdb/structures/EMD-5582/header/emd-5582.xml	/pub/databases/emdb/structures/EMD-5582/images/emd_5582_1.jpg
5584	11/12/13	12/14/18	03/04/14	/pub/databases/emdb/structures/EMD-5584/map/emd_5584.map.gz	/pub/databases/emdb/structures/EMD-5584/header/emd-5584.xml	/pub/databases/emdb/structures/EMD-5584/images/emd_5584_1.png
5585	05/21/13	12/14/18	03/04/14	/pub/databases/emdb/structures/EMD-5585/map/emd_5585.map.gz	/pub/databases/emdb/structures/EMD-5585/header/emd-5585.xml	/pub/databases/emdb/structures/EMD-5585/images/emd_5585_1.png
5586	05/21/13	12/14/18	03/04/14	/pub/databases/emdb/structures/EMD-5586/map/emd_5586.map.gz	/pub/databases/emdb/structures/EMD-5586/header/emd-5586.xml	/pub/databases/emdb/structures/EMD-5586/images/emd_5586_1.png
5587	04/25/13	12/14/18	03/04/14	/pub/databases/emdb/structures/EMD-5587/map/emd_5587.map.gz	/pub/databases/emdb/structures/EMD-5587/header/emd-5587.xml	/pub/databases/emdb/structures/EMD-5587/images/emd_5587_1.jpg
5588	05/08/13	12/14/18	05/08/13	/pub/databases/emdb/structures/EMD-5588/map/emd_5588.map.gz	/pub/databases/emdb/structures/EMD-5588/header/emd-5588.xml	/pub/databases/emdb/structures/EMD-5588/images/emd_5588.jpg
5589	05/08/13	12/14/18	05/08/13	/pub/databases/emdb/structures/EMD-5589/map/emd_5589.map.gz	/pub/databases/emdb/structures/EMD-5589/header/emd-5589.xml	/pub/databases/emdb/structures/EMD-5589/images/emd_5589.jpg
5590	10/29/13	12/14/18	03/04/14	/pub/databases/emdb/structures/EMD-5590/map/emd_5590.map.gz	/pub/databases/emdb/structures/EMD-5590/header/emd-5590.xml	/pub/databases/emdb/structures/EMD-5590/images/emd_5590_1.jpg
5591	07/16/14	12/14/18	03/04/14	/pub/databases/emdb/structures/EMD-5591/map/emd_5591.map.gz	/pub/databases/emdb/structures/EMD-5591/header/emd-5591.xml	/pub/databases/emdb/structures/EMD-5591/images/emd_5591_1.jpg
5592	07/16/14	12/14/18	03/04/14	/pub/databases/emdb/structures/EMD-5592/map/emd_5592.map.gz	/pub/databases/emdb/structures/EMD-5592/header/emd-5592.xml	/pub/databases/emdb/structures/EMD-5592/images/emd_5592_1.jpg
